CMUN,POPULATION_2020,POPULATION_DENSITY_KM2_2020,AGE_AVERAGE_2020,AGE_PERC_POP_BELOW_18_2020,AGE_PERC_POP_ABOVE_65_2020,HOUSING_AVERAGE_HOUSEHOLD_SIZE_2020,HOUSING_PERC_SINGLEPERSON_HOUSEHOLD_2020,NATIONALITY_PERC_SPANISH_2020,NATIONALITY_PERC_NONSPANISH_2020
18137,1127,14.998974928429748,47.4,10,24.1,2.17,38.1,92.4,7.599999999999994
18138,3107,64.50758288480775,43.8,16.5,20,2.39,30.2,95.7,4.299999999999997
18140,58022,561.1703371362103,40.7,19.8,15.8,2.74,24.1,90.4,9.599999999999994
18141,460,6.412417038083115,51.4,8.9,28.5,1.99,46.3,91.1,8.900000000000006
18143,1199,38.757560485204024,45.3,14.7,20.2,2.55,30,91.3,8.700000000000003
18144,1089,97.40754367434464,40.6,20.8,13.4,2.48,30.2,97.3,2.700000000000003
18145,14549,2091.9170964790765,40,20.2,14,2.74,22.4,96.1,3.9000000000000057
18146,1193,3.6775518151726594,48.4,12.2,26.2,2.1,41.5,89.1,10.900000000000006
18147,5717,42.59516046530181,44.5,15.1,19.3,2.42,34.7,72.8,27.200000000000003
18148,1013,17.614839888762983,45.1,13.3,20.9,2.51,32.2,88.8,11.200000000000003
18149,7158,290.9618009083455,41.4,18.8,15.5,2.82,19.4,95.9,4.099999999999994
18150,8758,98.21108425894673,41.8,17.2,16.3,2.48,29.1,95.7,4.299999999999997
18151,317,18.136748883389306,44.1,14.5,17.4,2.14,43.9,90.5,9.5
18152,1113,8.134063229983871,44.4,18.4,24.4,2.27,39.9,97.9,2.0999999999999943
18153,11506,1134.4644396449232,39.5,20.6,13.4,2.82,19,97.6,2.4000000000000057
18154,1174,11.592434818377663,45,16.3,23.7,2.38,34.4,98.4,1.5999999999999943
18157,1500,107.20115109034315,41.5,17.6,14.9,2.63,27.5,95,5
18158,9833,105.80872901577014,42.4,18.5,18.9,2.45,29.3,97.9,2.0999999999999943
18159,1107,8.799992203389143,46.4,10.9,21.7,2.25,35.7,96.1,3.9000000000000057
18161,262,48.729563852708445,49,9.5,26.7,2.18,40.8,97.7,2.299999999999997
18162,1659,62.5607475319257,41.2,14.3,16.3,2.54,31.7,62.5,37.5
18163,390,18.717884790029874,45.4,13.9,19.2,2.29,38.2,92.5,7.5
18164,2226,4.263244837132312,44.1,17.6,22.4,2.33,33.8,93.9,6.099999999999994
18165,5496,868.1677061872997,39.3,20.3,12.7,2.87,19.2,97.7,2.299999999999997
18167,2281,106.33482690264373,41.8,18.4,18.2,2.54,31.1,97.6,2.4000000000000057
18168,993,14.934417899079175,46.2,12.6,23.1,2.27,39.7,93.8,6.200000000000003
18170,389,13.638487161224761,50.3,8,23.4,1.85,51.4,83.1,16.900000000000006
18171,2638,31.272693475996746,42.5,18.7,20.1,2.46,28.5,98,2
18173,12354,353.62418576547765,43.9,16.5,20.6,2.45,29.8,87.9,12.099999999999994
18174,544,32.19264324669373,46.4,13.6,23.9,2.3,32.1,92.3,7.700000000000003
18175,15057,393.14284268559044,41.3,19.3,16.4,2.59,27.1,95.5,4.5
18176,259,18.281437693704575,52.5,6.2,31.7,2.11,43.9,93.1,6.900000000000006
18177,525,15.280647799143145,47.9,10.1,26.1,2.06,41.6,76.9,23.099999999999994
18178,717,47.22846273354025,51.4,9.5,30.8,2.05,38.7,99.3,0.7000000000000028
18179,631,12.260985636856633,49.6,11.6,29.3,1.88,48.1,86.1,13.900000000000006
18180,722,7.9355806448057225,46.5,11.9,21.8,2.21,36.5,96.8,3.200000000000003
18181,231,4.153705994743682,53.6,5.6,32.5,1.7,54.4,85.8,14.200000000000003
18182,2509,37.455087465014095,43.4,18.4,21.7,2.48,31.7,91.8,8.200000000000003
18183,696,11.880784106256353,49.9,10.5,28.9,1.88,50.3,88.2,11.799999999999997
18184,2912,36.785471584535145,44.5,15,20,2.3,35.4,89.1,10.900000000000006
18185,668,15.737515020713996,45.4,12,19,2.32,30.2,94.6,5.400000000000006
18187,563,8.420810405354944,47.1,10.8,24.5,2.03,41.5,98.4,1.5999999999999943
18188,2039,182.6391918918112,43.6,17,19.6,2.38,29.8,97.8,2.200000000000003
18189,1002,77.08967820937171,42.1,18.1,16.1,2.63,26.3,95.5,4.5
18192,2122,30.034005084746283,41.9,20.5,18.4,2.53,29.6,75.5,24.5
18193,19281,958.7157181775166,40.2,19.2,13.6,2.64,25.1,95.5,4.5
18194,2527,24.760372110604166,46.1,13.2,23.4,2.34,30.8,90,10
18901,716,27.96968494087349,48.7,12.6,26.8,2.01,46.8,77.3,22.700000000000003
18902,901,34.85076492886653,51.4,10.7,31.7,1.9,46.1,90.5,9.5
18903,1115,14.417878484139884,46.8,13.7,23.6,2.09,44.6,91.2,8.799999999999997
18904,961,14.018054071364599,49.9,8.7,29.2,2.08,39.1,81.7,18.299999999999997
18905,22040,564.2165271539751,37.3,22.2,9.7,2.6,27.1,95,5
18906,1082,12.106623170810474,51.5,8,30.6,1.83,49.8,90.5,9.5
18907,2119,19.49990608745976,45.5,16.9,25.3,2.32,34.3,96.6,3.4000000000000057
18908,961,47.602660942418495,45.1,14.8,20.8,2.28,36.7,94.4,5.599999999999994
18909,589,15.2834821302067,48.5,11.9,29.2,2.05,45.1,99,1
18910,888,23.349451221115547,48.4,10.9,25.2,2.13,39.2,88.6,11.400000000000006
18911,11619,821.8507810522331,35.4,27.1,8.1,2.87,19.6,97,3
18912,1721,17.82606884703343,47.6,13.5,27.8,2.24,35.4,86.5,13.5
18913,833,73.47267650647554,47.2,11.8,23.9,2.38,33.4,88.8,11.200000000000003
18914,2059,372.3107881954005,42.6,18.9,19.2,2.6,21.3,98.9,1.0999999999999943
18915,855,17.57005620029443,45.9,15.4,25.6,2.29,33.7,97.8,2.200000000000003
18916,2863,441.78556760218214,41.9,16.9,17.2,2.33,38.6,79.3,20.700000000000003
19001,55,1.5274833764552285,60.4,3.6,41.8,1.72,62.5,85.5,14.5
19002,60,1.1698691086946167,66.5,1.7,51.7,1.43,73.8,100,0
19003,32,0.9819618441303329,53.9,3.1,37.5,2.46,53.9,100,0
19004,57,2.9299005714481563,63,1.8,38.6,1.73,60.6,100,0
19005,126,5.701999146924671,51.8,7.1,26.2,1.91,53,73.2,26.799999999999997
19006,1037,19.493920243596786,48.1,11.8,23.1,2.19,41.2,90.4,9.599999999999994
19007,461,15.697962237368666,50.8,11.3,30.4,2.24,37.9,93.7,6.299999999999997
19008,46,2.0120744225563305,45.8,17.4,17.4,2,34.8,100,0
19009,309,5.061139104202531,53.8,9.1,33.3,1.96,51.3,80.4,19.599999999999994
19010,16,0.9624182536651479,52.7,18.8,43.8,1.78,66.7,100,0
19011,305,2.6963684534319916,49.9,12.5,32.5,2.16,43.3,76.1,23.900000000000006
19013,119,3.698410178098008,55,5.9,31.9,2.05,44.8,91.4,8.599999999999994
19015,99,6.1771883966348105,62.2,1,47.5,1.52,56.9,96,4
19016,53,2.2286051610737934,61.1,0,41.5,1.61,69.7,100,0
19017,83,1.7715021809054932,57.4,7.2,39.8,1.8,56.5,81.7,18.299999999999997
19018,158,8.220641866221941,56,7.6,41.8,1.86,51.8,96.8,3.200000000000003
19019,15,1.3765404105214052,72.1,0,80,1.36,72.7,100,0
19020,56,2.66841748795051,52.6,1.8,21.4,1.93,62.1,81.8,18.200000000000003
19021,1281,10.78068379265351,43.9,16.3,19.8,2.41,34.4,91.8,8.200000000000003
19022,606,13.529266620618998,48.6,10.9,26.1,2.23,37.1,91.2,8.799999999999997
19023,159,8.910619658234674,42.7,17.6,18.9,2.37,31.3,90.1,9.900000000000006
19024,12964,941.0475301182668,35.6,25.7,7.1,2.96,17.9,91.3,8.700000000000003
19027,153,1.648161380222065,55.8,7.8,41.2,1.82,52.4,90.2,9.799999999999997
19031,8,0.3928003317036952,62.8,0,50,1.14,85.7,100,0
19032,154,1.2129802305268644,63.3,3.3,48.1,1.5,64.1,96.1,3.9000000000000057
19033,62,2.4213918031073933,58.1,4.8,35.5,1.51,68.3,96.6,3.4000000000000057
19034,25,0.6553605541734021,57.4,0,48,2.27,45.5,96.2,3.799999999999997
19036,374,17.548891019354468,45.5,17.7,25.1,2.29,35.6,79.5,20.5
19037,141,4.044847759720135,53.2,7.1,27.7,2.2,48.4,95,5
19038,20,0.3181541795520198,60.1,0,30,1.25,75,100,0
19039,70,1.7247087814162487,58.1,4.3,41.4,1.63,58.1,98.6,1.4000000000000057
19040,55,0.7089008062831149,61.5,0,41.8,1.67,51.5,100,0
19041,243,11.783094361920025,41.8,17.7,14.4,2.27,40.2,90.4,9.599999999999994
19042,22,1.0326337514047275,61.6,0,50,1.29,82.4,100,0
19043,100,3.5757782328233083,62.2,0,57,1.89,47.2,98,2
19044,397,3.8142708833886356,48.5,11.3,26.7,2.04,43.6,76.7,23.299999999999997
19045,140,2.662002786042955,62.2,6.4,54.3,1.87,45.3,93.6,6.400000000000006
19046,34817,1766.5444992140076,38.3,21.6,11.6,2.84,21.4,81.2,18.799999999999997
19047,63,2.1226724575904385,50.8,7.9,30.2,1.91,54.6,92.1,7.900000000000006
19048,21,0.7441370519374264,62.1,0,42.9,1.75,66.7,100,0
19049,13,0.6938335079349706,52.9,7.7,23.1,1.3,90,61.5,38.5
19050,17,1.5950329433687234,56.3,0,23.5,1.42,66.7,100,0
19051,53,1.502223354506514,67.8,0,60.4,1.51,62.9,100,0
19052,21,0.9669859252595463,71.6,0,66.7,2.1,30,95.2,4.799999999999997
19053,2420,8.182139273769156,48.1,13.8,25,2.18,43,88,12
19054,203,3.0781721164287554,58.3,6.4,43.4,1.81,50.9,90.1,9.900000000000006
19055,48,2.127315834064892,59.4,6.3,41.7,1.78,55.6,93.8,6.200000000000003
19057,76,2.506927935955989,59,6.6,46.1,1.62,66,96.1,3.9000000000000057
19058,10752,308.6892870609005,38.1,22.4,9.5,2.94,17.3,91,9
19059,78,1.289322166927557,57.2,5.1,37.2,1.9,51.2,96,4
19060,165,1.8022890482459193,53.6,5.5,20.6,1.54,62.6,92.8,7.200000000000003
19061,66,1.2242103734267011,57,0,34.9,1.69,56.4,100,0
19064,76,1.1989632140212043,64.3,2.6,60.5,1.49,58.8,100,0
19065,146,0.9313629820866065,47.2,15.8,21.9,2,56.2,84.3,15.700000000000003
19066,58,3.772203296653192,58.7,6.9,48.3,1.61,61.1,91.2,8.799999999999997
19067,57,0.30590629061420543,58.2,1.8,36.8,1.54,56.8,98.2,1.7999999999999972
19070,99,4.6405915839382175,49.7,18.2,32.3,2.2,40,73.5,26.5
19071,12631,243.32881858574055,38,23.5,9.9,2.8,22.7,89.2,10.799999999999997
19073,19,1.6401063674674297,56.7,0,15.8,1.27,73.3,100,0
19074,114,7.724300782797996,54.5,4.4,30.7,1.9,45,80.2,19.799999999999997
19075,59,3.707595131665543,55.1,6.8,30.5,1.79,45.5,98.4,1.5999999999999943
19076,32,1.4999417801750072,55.4,6.3,37.5,1.88,58.8,81.3,18.700000000000003
19078,58,1.7110672395374948,59.6,0,48.3,1.93,46.7,95,5
19079,6,0.30774426716047565,53.2,0,0,1.5,75,100,0
19080,66,3.4638310768266556,60.8,3,50,1.65,62.5,97,3
19081,26,1.8262282555376201,61,3.9,50,1.63,50,100,0
19082,143,8.232374818555273,46.5,12.6,16.8,1.74,61,93,7
19086,1557,7.085359809912246,49.7,10.1,26.7,2.06,43.2,91.4,8.599999999999994
19087,22,1.343837900062689,56.8,9.1,40.9,2,45.5,90,10
19088,119,5.514435192531656,52.2,10.1,31.1,1.78,55.2,88,12
19089,22,1.31235558285731,55.4,9.1,36.4,1.69,61.5,100,0
19090,109,2.505976202140418,54.2,12.8,34.9,1.98,56.4,89.9,10.099999999999994
19091,21,2.528382595392823,59.7,0,42.9,1.75,58.3,90.5,9.5
19092,552,5.710486490986853,48.4,12,26.3,2.16,40.8,82.6,17.400000000000006
19095,9,0.7468834401466913,54.8,0,11.1,1.5,66.7,80,20
19096,111,2.5795146312162336,54,7.2,34.2,1.88,50.9,85.6,14.400000000000006
19097,12,0.461752809174146,54.5,16.7,25,1.33,77.8,100,0
19098,31,3.07560793817973,49.1,3.2,19.4,1.94,50,64.5,35.5
19099,341,1.4671578504301095,49.3,13.5,26.1,1.95,54.3,96.5,3.5
19102,127,3.9462699744572127,45.6,17.3,22.8,2.19,44.8,86.8,13.200000000000003
19103,286,1.5799398960922018,52.2,9.1,31.1,2.01,50,92.7,7.299999999999997
19104,17,1.113873110074135,62,0,41.2,2.13,62.5,100,0
19105,3779,83.4823628986304,38.5,22.9,11.2,2.55,28.7,91.4,8.599999999999994
19106,83,4.81079125065646,58.9,4.8,39.8,1.63,64.7,92.9,7.099999999999994
19107,360,9.518607451602602,52.4,10.3,36.7,2.05,43.2,95,5
19108,105,4.513198066927036,57.3,0,37.1,1.59,59.1,97.1,2.9000000000000057
19109,33,0.9134498983962969,65.2,0,45.5,2.06,56.3,100,0
19110,58,1.4801937666912572,53.7,5.2,36.2,1.66,57.1,89.5,10.5
19111,201,6.694461830222674,52.1,6,27.4,1.81,57.7,93.5,6.5
19112,63,3.3218646665510247,55.8,6.4,34.9,1.66,57.9,95.3,4.700000000000003
19113,615,15.63506274050339,46.4,14.2,25.7,2.26,37.5,86,14
19114,39,1.0436620532361283,52.8,5.1,35.9,1.7,56.5,87.2,12.799999999999997
19115,17,0.3258763371728193,58.5,0,41.2,1.21,78.6,96.6,3.4000000000000057
19116,9,0.5570874277580139,50.7,11.1,22.2,1.5,66.7,100,0
19117,2527,163.68570504101328,37.7,23.2,10.5,2.73,24.1,85,15
19118,13,0.5002040206244052,53.9,7.7,23.1,2.17,66.7,100,0
19119,86,11.881026977122062,51.9,3.5,27.9,2.05,52.4,96.5,3.5
19120,132,2.5145340820121387,54.4,8.3,28.8,1.78,55.4,86.4,13.599999999999994
19121,287,6.49318972296753,50.1,11.5,28.6,2.17,41.7,90.3,9.700000000000003
19122,86,2.1322191257614023,58.2,7,43,1.79,56.3,94.6,5.400000000000006
19123,53,4.1253923564423545,52,9.4,34,1.71,51.6,85.2,14.799999999999997
19124,570,15.34473593724104,44.3,16.3,17.5,2.17,42.6,85,15
19125,58,2.280558467734223,51.3,3.5,27.6,1.81,56.3,79,21
19126,2597,76.38480464039642,36.9,24.5,8,2.75,21.6,92.5,7.5
19127,95,1.928164732553451,60.2,3.2,44.2,1.94,44.9,95.8,4.200000000000003
19129,31,1.1713819292600656,62.7,0,41.9,1.63,63.2,96.8,3.200000000000003
19130,86189,366.8162176347095,41.9,18.6,17.6,2.57,28.6,86.2,13.799999999999997
19132,86,3.7400514015792274,63.9,3.5,58.1,1.43,71.7,90.7,9.299999999999997
19133,216,21.13202552919113,41.8,17.6,16.7,2.73,39.2,38.1,61.9
19134,26,1.361470487494292,58.1,0,42.3,1.44,66.7,100,0
19135,117,6.100389884939416,56.7,8.6,38.5,1.7,59.4,81.2,18.799999999999997
19136,18,0.8709477896093392,44.3,16.7,22.2,3,16.7,83.3,16.700000000000003
19138,294,5.2153938292771596,51.5,8.5,26.5,1.91,42.9,83.9,16.099999999999994
19139,39,1.0330023882410626,48.8,15.4,30.8,1.77,63.6,82.1,17.900000000000006
19142,379,11.81747101051675,48,10.8,21.1,1.94,46.7,88.4,11.599999999999994
19143,2696,60.94204886225517,40.3,20.3,14.2,2.58,30.4,84.8,15.200000000000003
19145,38,1.9141487127911923,66.8,0,55.3,2.11,44.4,100,0
19146,54,1.3184220074181334,61.1,1.9,40.7,1.38,66.7,98.1,1.9000000000000057
19147,43,2.1728115916037427,64.4,0,48.8,1.59,59.3,100,0
19148,56,1.093651252413927,54.5,5.4,39.3,1.81,54.8,81,19
19150,107,3.376207316579871,54.1,7.5,28,1.95,41.8,100,0
19151,1515,31.617309001564923,44.3,16.2,21.6,2.46,33.2,82.5,17.5
19152,785,11.188419807376984,47.6,11.9,23.2,2.09,44.5,84.3,15.700000000000003
19153,22,2.193533369063634,53.4,0,13.6,1.47,66.7,100,0
19154,61,1.7930570693144727,63.6,0,54.1,1.61,65.8,100,0
19155,82,5.766215237730797,55.4,8.5,29.3,1.91,55.8,85.4,14.599999999999994
19156,1386,35.697755285019696,45.9,16.4,22.7,2.3,37.7,76.2,23.799999999999997
19157,51,4.804974870996683,60.2,0,47.1,2.13,20.8,96.1,3.9000000000000057
19159,113,2.393233233018891,56,1.8,34.5,1.74,61.5,86.7,13.299999999999997
19160,1383,38.08220799445319,40.7,18.9,12.7,2.27,35.4,86,14
19161,256,8.298884086211794,45.8,18,26.2,2.15,43.7,98.1,1.9000000000000057
19162,66,2.226751939427512,53.9,4.6,33.3,1.57,59.5,96.9,3.0999999999999943
19163,64,1.125390155695641,57.8,6.3,45.3,1.68,57.9,96.9,3.0999999999999943
19165,58,1.0578290644760195,51.7,12.1,29.3,1.76,69.7,89.7,10.299999999999997
19166,183,7.627229936358891,53.2,12.6,36.1,1.91,50,96.7,3.299999999999997
19167,177,6.222451485199797,43.4,16.4,18.6,2.21,41.3,89.1,10.900000000000006
19168,297,8.96885878501076,57.4,6.4,40.1,2.03,46.6,94.1,5.900000000000006
19169,31,2.026063501785457,59.2,0,35.5,1.72,50,96.7,3.299999999999997
19170,187,1.2221585479908625,50.3,13.9,24.6,1.97,45.3,83.6,16.400000000000006
19171,7842,254.38009865889842,38.3,21.3,11.9,2.7,23.2,88.7,11.299999999999997
19172,49,2.824497771183045,64.2,0,49,1.53,59.4,98,2
19173,66,2.344448423784827,46.5,13.6,21.2,1.83,55.6,89.2,10.799999999999997
19174,101,9.752648232025406,55.1,8.9,44.6,1.87,61.1,86.6,13.400000000000006
19175,31,0.5530146849118324,62.5,9.7,45.2,1.63,68.4,80.7,19.299999999999997
19176,269,11.34079628629101,53.1,8.2,34.9,1.84,50.7,87.8,12.200000000000003
19177,63,5.520431124804306,59.9,6.4,47.6,1.58,60,100,0
19178,34,1.2216394939804827,52.8,5.9,32.4,1.42,66.7,97.1,2.9000000000000057
19179,102,2.666527057884601,56.3,8.8,49,1.76,53.5,94.1,5.900000000000006
19181,54,1.2584685048097468,64.1,1.9,53.7,1.64,57.6,98.2,1.7999999999999972
19182,40,2.0228077522569388,53.6,5,32.5,1.43,64.3,97.5,2.5
19183,73,1.6659429230303964,57.5,5.5,37,1.55,59.6,97.3,2.700000000000003
19184,80,2.8836606191192424,49.4,16.3,32.5,2.16,54.1,60.2,39.8
19185,34,0.7741984355464019,58.1,0,32.4,1.62,57.1,100,0
19186,78,4.015590165267036,62.7,5.1,50,1.66,61.7,100,0
19187,59,7.202301574078178,52.2,10.2,39,1.97,50,79.7,20.299999999999997
19188,41,1.271002438747172,69.5,2.4,65.9,1.37,66.7,90.5,9.5
19189,174,6.620266945678442,45.4,16.7,19.5,2.32,46.7,82.2,17.799999999999997
19190,3215,19.14052426464261,45.5,16.1,22.2,2.24,39.4,80.2,19.799999999999997
19191,14,0.6532668470276511,58.6,7.1,35.7,1.4,90,100,0
19192,2706,55.94246428574016,41.1,20.4,18,2.83,24.2,79.1,20.900000000000006
19193,28,2.5128384098893117,59.5,0,35.7,1.75,43.8,100,0
19194,102,3.5070828568196357,58.1,4.9,38.2,1.65,58.1,96.1,3.9000000000000057
19195,50,1.7664944075515476,50.2,10,30,2.27,36.4,84,16
19196,102,4.599107715155578,52.3,6.9,29.4,1.96,48.1,95.1,4.900000000000006
19197,31,3.439663100248332,60.4,3.2,48.4,1.29,79.2,100,0
19198,17,0.9289824675312582,65.1,0,47.1,1.55,72.7,100,0
19199,17,0.5505055572508719,57.7,5.9,47.1,1.55,63.6,100,0
19200,69,4.004101941709573,53.1,8.7,34.8,1.77,64.1,98.6,1.4000000000000057
19201,63,1.5933313486415457,63,1.6,52.4,1.7,62.2,93.7,6.299999999999997
19202,15,1.2830598897520211,49.5,6.7,20,1.67,66.7,100,0
19203,38,1.2698931013999046,53.8,5.3,39.5,1.52,76,100,0
19204,210,2.9539091794726158,48,15.2,26.2,2.04,51.5,91,9
19208,44,1.498893379579575,64.9,0,54.6,1.26,77.1,100,0
19209,41,1.7745065871931331,61.4,2.4,41.5,1.95,47.6,100,0
19210,23,0.6992498919807717,59,4.4,39.1,2.56,33.3,79.2,20.799999999999997
19211,456,4.989168019357468,52.8,8.6,33.8,1.86,53.9,87.7,12.299999999999997
19212,814,8.525149966623914,48.4,13.5,26.8,2.25,37.9,91.2,8.799999999999997
19213,66,2.8513265725533317,56.9,4.6,33.3,1.89,45.7,97,3
19214,75,1.2702215145116753,62.1,2.7,48,1.79,50,100,0
19215,150,3.6681390469372634,56.2,9.3,38.7,1.6,64.9,94,6
19216,156,2.209525463166307,48.5,11.5,25.6,2.08,44,88.4,11.599999999999994
19217,40,0.493041457092045,59,5,55,1.54,53.9,90,10
19218,51,3.8510044836720945,52.7,5.9,35.3,1.82,57.1,96.1,3.9000000000000057
19219,11,0.47566228784177317,56.8,0,27.3,1.57,71.4,100,0
19220,4694,242.27684312395684,34.7,26,6.5,2.69,25.9,82,18
19221,34,1.0546708788441115,55.9,5.9,26.5,2.27,40,71.4,28.599999999999994
19222,103,1.8671014705368925,58.5,6.8,42.7,1.75,55.9,94.2,5.799999999999997
19223,116,2.248760440431357,53.2,6,27.6,1.93,51.7,92.2,7.799999999999997
19224,104,6.2332709591799045,61,1,47.1,2.08,44,98.1,1.9000000000000057
19225,1381,117.24521112019124,37.9,23.5,8.9,2.52,30.9,84.1,15.900000000000006
19226,40,1.3884831028382043,54.3,7.5,22.5,1.38,75.9,92.5,7.5
19227,59,1.1065258986327229,54.6,5.1,25.4,1.55,73.7,98.3,1.7000000000000028
19228,37,1.2719056045039363,49.9,8.1,21.6,1.76,61.9,85.7,14.299999999999997
19229,60,2.189388488668903,62.7,3.3,51.7,1.71,54.3,100,0
19230,921,64.46098022576602,35.4,24.9,6.4,2.88,13.1,92.4,7.599999999999994
19231,10,1.306806066870422,56.3,0,20,1.43,71.4,80,20
19232,61,0.8132261788239549,62.8,4.9,50.8,1.39,75,100,0
19233,109,5.399887662745486,49.9,7.3,22,1.76,51.6,90.8,9.200000000000003
19234,50,2.387385948660571,50.8,4,24,1.85,40.7,100,0
19235,106,1.593091196156033,55.3,4.7,42.5,1.61,59.1,99.1,0.9000000000000057
19237,50,1.9345468845380727,55.2,10,40,1.56,62.5,97.9,2.0999999999999943
19238,62,1.446884444217495,48.1,11.3,24.2,2.14,51.7,78.7,21.299999999999997
19239,128,4.3262300418413,51.7,10.9,32,2,50,69.3,30.700000000000003
19240,40,0.97489134385854,61.2,0,50,1.54,61.5,97.5,2.5
19241,34,1.428551993077004,62.3,0,47.1,1.7,70,97.1,2.9000000000000057
19242,104,3.609771131768943,49.4,16.4,30.8,2.08,40,93.3,6.700000000000003
19243,40,0.7857835949177548,54.5,7.5,30,1.67,54.2,100,0
19244,91,1.2588116330502102,55.6,11,42.9,1.72,58.5,85.7,14.299999999999997
19245,1513,13.62238544464396,47.8,13.3,25.8,2.21,38.3,86.4,13.599999999999994
19246,39,2.0178529071373013,59.4,5.1,43.6,1.86,42.9,100,0
19247,143,3.9383133336464664,53.3,7,32.2,1.93,43.2,100,0
19248,73,4.791778349214822,58.6,1.4,35.6,1.92,50,96,4
19249,39,2.656843995903572,62.6,2.6,56.4,1.86,52.4,94.9,5.099999999999994
19250,16,1.5220357061099425,63,0,50,1.23,84.6,100,0
19251,55,1.1256269148828213,49.2,10.9,29.1,2.04,59.3,85.2,14.799999999999997
19252,64,1.4136917582379533,55.6,9.4,28.1,1.78,47.2,95.3,4.700000000000003
19254,43,0.9613740871569161,65,4.7,53.5,1.48,55.2,95.4,4.599999999999994
19255,85,1.5005544738516428,59.1,1.2,42.4,1.7,50,83.5,16.5
19256,50,1.6982879537894522,60.9,2,38,1.92,46.2,89.8,10.200000000000003
19257,4059,10.51261555305263,47.1,14.1,24.3,2.13,43.7,84.7,15.299999999999997
19258,87,2.502872153252698,58.6,0,35.6,1.67,63.5,96.6,3.4000000000000057
19259,29,1.965486957656278,61.2,0,37.9,1.71,58.8,100,0
19260,41,1.6940700759255354,64.7,2.4,58.5,1.86,45.5,95.1,4.900000000000006
19261,29,1.003890333913579,68.7,0,62.1,1.53,63.2,96.7,3.299999999999997
19262,146,1.258181248516089,59.9,3.4,50.7,1.72,61.2,91.8,8.200000000000003
19263,45,7.024866373889259,48.2,6.7,20,2.25,45,53.3,46.7
19264,33,0.5450439291325516,55.2,3,27.3,1.83,44.4,90.9,9.099999999999994
19265,145,0.9797908348869454,56.1,6.2,44.1,1.93,57.3,86.1,13.900000000000006
19266,297,13.034197453574818,48.7,11.8,24.9,2.08,44.8,80.2,19.799999999999997
19267,20,0.5928787316394648,52.1,10,30,2,50,100,0
19268,48,1.2009144685695026,48.9,8.3,27.1,2.18,40.9,91.7,8.299999999999997
19269,80,2.1904101916027474,60.2,0,48.8,1.78,55.6,100,0
19270,10,0.8624629979874673,53.6,0,30,2.5,50,100,0
19271,50,1.4971204190247946,59,8,42,1.79,57.1,78,22
19272,83,1.7893190616750787,52.3,9.6,26.5,1.98,45.2,88.3,11.700000000000003
19274,1582,45.201855964536065,36.8,24.8,9.9,2.87,22.1,83.1,16.900000000000006
19277,17,0.47584893690013974,52.1,11.8,35.3,1.7,60,100,0
19278,28,0.8535342299768388,65.5,0,53.6,1.65,52.9,100,0
19279,236,48.218832123722834,40.5,10.2,9.3,2.81,34.5,12.3,87.7
19280,5886,233.96927609789063,37.5,23.9,9.7,2.76,21,85.8,14.200000000000003
19281,20,1.7936105823936987,48.7,10,25,2,50,100,0
19282,175,1.2415137023910083,56,8,41.7,1.92,47.3,86.2,13.799999999999997
19283,38,0.7545201631905073,56.6,5.3,47.4,1.46,80.8,81.6,18.400000000000006
19284,8,0.44987202627866174,67.9,0,50,1.33,66.7,100,0
19285,22,0.782287447781371,69.4,0,63.6,1.57,50,100,0
19286,1229,45.87710790663806,37.8,22.7,11.2,2.47,31.6,86.2,13.799999999999997
19287,185,2.255063173564306,49.3,15.7,31.4,2.43,35.5,83.2,16.799999999999997
19288,17,0.3639905267231483,63.9,0,52.9,1.21,85.7,100,0
19289,27,0.5568820057714635,60.1,3.7,51.9,2.25,50,92.6,7.400000000000006
19290,1314,36.96186675522234,43.3,14.8,14.9,2.24,37.3,80.9,19.099999999999994
19291,1319,8.180705805275556,49.3,8.8,24.8,2.16,44.1,91.9,8.099999999999994
19293,2931,62.62057995806732,41.3,20,13.1,2.35,32.7,90.5,9.5
19294,30,2.5395504619913742,55,6.7,36.7,2,53.3,96.7,3.299999999999997
19296,37,1.9475163880599882,52.7,5.4,18.9,2.06,44.4,97.3,2.700000000000003
19297,43,4.447261290274326,49.8,14,23.3,3.07,35.7,97.7,2.299999999999997
19298,82,5.32198752338101,51.3,1.2,20.7,1.55,67.9,74.4,25.599999999999994
19299,100,4.171564416150139,56.9,8,35,1.64,59,100,0
19300,1145,65.72200249268631,40.8,19.1,12.8,2.51,29.1,90.2,9.799999999999997
19301,38,1.622433847697867,55.7,7.9,34.2,1.58,70.8,97.4,2.5999999999999943
