,CTOT,CMUN,Municipality,CCI,Digitalization,Energy_Climate_Resources,Mobility,Waste
2407,0538003,38003,Alajeró,0.5852011627001018,0.612638690882043,0.7916666666666666,0.37586712261846605,0.5
2408,0538004,38004,Arafo,0.6769450139379198,0.9688524786831751,0.7916666666666666,0.478372591006424,0.5
2409,0538005,38005,Arico,0.7827195598323867,0.9396635023438622,0.7916666666666666,0.5364342968180714,0.8333333333333333
2410,0538006,38006,Arona,0.7791096165635898,0.9404633293569555,0.7916666666666666,0.2675847534609934,1.0
2411,0538007,38007,Barlovento,0.6663275906988863,0.944137953494431,0.625,0.7,0.5
2412,0943094,43094,Móra La Nova,0.48522912461687967,0.6299917769305524,0.7499999999999999,0.4211538461538462,0.16666666666666666
2413,0538008,38008,Breña Alta,0.6069209127679757,0.9595003392706732,0.625,0.3876042245692051,0.5
2414,0538009,38009,Breña Baja,0.7534278123135159,0.9506414482024237,0.625,0.37899761336515514,1.0
2415,0538010,38010,Buenavista Del Norte,0.7790700179837806,0.9578500899189033,0.7916666666666666,0.5,0.8333333333333333
2416,0538011,38011,Candelaria,0.6079807284664319,0.9647916548396253,0.625,0.38761198749253417,0.5
2417,0538012,38012,Fasnia,0.5756446555933177,0.9407232779665884,0.7916666666666666,0.5,0.16666666666666666
2418,0538013,38013,Frontera,0.6094100058882407,0.6275860512329472,0.20833333333333331,0.6069639782082563,1.0
2419,0538014,38014,Fuencaliente De La Palma,0.5733928281707326,0.9390313390313391,0.7916666666666666,0.49043280182232346,0.16666666666666666
2420,0538015,38015,Garachico,0.4642993966817496,0.6339969834087482,0.7916666666666666,0.5,0.0
2421,0538016,38016,Garafía,0.49580283793876034,0.9165141896938014,0.20833333333333331,0.5,0.5
2422,0538017,38017,Granadilla De Abona,0.7214945648021744,0.9411734034478278,0.7916666666666666,0.4787994205630448,0.6666666666666666
2423,0538018,38018,La Guancha,0.6067812064533132,0.9573190522557611,0.7916666666666666,0.389086980010805,0.3333333333333333
2424,0538019,38019,Guía De Isora,0.7895184454308055,0.9634199256625728,0.7916666666666666,0.5466723014914545,0.8333333333333333
2425,0538020,38020,Güímar,0.7915839550989563,0.9489912040662098,0.7916666666666666,0.5714285714285714,0.8333333333333333
2426,0538021,38021,Hermigua,0.6200623284012925,0.9251206403086691,0.7916666666666666,0.7376910016977929,0.16666666666666666
2427,0538022,38022,Icod De Los Vinos,0.626648884017593,0.6129902373337822,0.7916666666666666,0.5827541827541828,0.5
2428,0538023,38023,San Cristóbal De La Laguna,0.7350024746633301,0.9565080065044236,0.7916666666666666,0.5310043668122271,0.6666666666666666
2429,0538024,38024,Los Llanos De Aridane,0.7109638921399867,0.9092024517886587,0.625,0.45811700891127466,0.8333333333333333
2430,0538025,38025,La Matanza De Acentejo,0.6442694604551734,0.9488900935859392,0.7916666666666666,0.33495720868992757,0.5
2431,0538026,38026,La Orotava,0.7553289466261032,0.9579466943328183,0.7916666666666666,0.38119803879769776,0.8333333333333333
2432,0943107,43107,Pira,0.40049450549450544,0.6274725274725275,0.7499999999999999,0.0,0.16666666666666666
2433,0943108,43108,El Pla De Santa Maria,0.5401096059117971,0.6255480295589858,0.7499999999999999,0.2,0.5
2434,0538027,38027,El Paso,0.6221349700851191,0.6067120482782647,0.875,0.4414628021473306,0.5
2435,0538028,38028,Puerto De La Cruz,0.6948415371585667,0.9736804151741911,0.7916666666666666,0.5630272706186421,0.5
2436,0538029,38029,Puntagorda,0.6051219656864651,0.9366774201959781,0.625,0.40143240823634735,0.5
2437,0538030,38030,Puntallana,0.622541958041958,0.9252097902097902,0.7916666666666666,0.5,0.3333333333333333
2438,0538031,38031,Los Realejos,0.5882247746505088,0.6309104255010776,0.7916666666666666,0.3727134477514664,0.5
2439,0538032,38032,El Rosario,0.6804771514777908,0.9420460757516596,0.875,0.3978396816372939,0.5
2440,0538033,38033,San Andrés Y Sauces,0.5392332258505195,0.9518538814481823,0.7916666666666666,0.3068122478044149,0.16666666666666666
2441,0538034,38034,San Juan De La Rambla,0.5100636015181692,0.6128180075908459,0.7916666666666666,0.5,0.16666666666666666
2442,0538035,38035,San Miguel De Abona,0.5909787541059256,0.9617792862574993,0.625,0.30561448427212873,0.5
2443,0538036,38036,San Sebastián De La Gomera,0.7420920782086892,0.598948405296766,0.875,0.5490119857466796,0.8333333333333333
2444,0538037,38037,Santa Cruz De La Palma,0.6399956617713773,0.6376757709830034,0.7916666666666666,0.3748025378738832,0.6666666666666666
2445,0538038,38038,Santa Cruz De Tenerife,0.788261245907262,0.9740612603902963,0.625,0.5297449691460134,1.0
2446,0538039,38039,Santa Úrsula,0.6863207640724405,0.9480205481929889,0.7916666666666666,0.29608327216921326,0.6666666666666666
2447,0538040,38040,Santiago Del Teide,0.6920480312585697,0.9524877377015735,0.7916666666666666,0.5702524185912748,0.5
2448,0538041,38041,El Sauzal,0.5269064886179361,0.9678218577566464,0.7916666666666666,0.4792105853330343,0.0
2449,0538042,38042,Los Silos,0.49471264478019306,0.9709737098344693,0.7916666666666666,0.31508951406649616,0.0
2450,0538043,38043,Tacoronte,0.651264291878761,0.9426118150990541,0.7916666666666666,0.3762096442947507,0.5
2451,0538044,38044,El Tanque,0.5728035529492929,0.9265177647464642,0.7916666666666666,0.5,0.16666666666666666
2452,0538045,38045,Tazacorte,0.6012964079416042,0.9412725179879685,0.625,0.3777095217200526,0.5
2453,0538046,38046,Tegueste,0.5612036973480606,0.9407240315045621,0.7916666666666666,0.4277944552357408,0.16666666666666666
2454,0538047,38047,Tijarafe,0.5712183074340321,0.9185915371701605,0.625,0.5,0.3333333333333333
2455,0538048,38048,Valverde,0.8037664203018406,0.8452974830985033,0.7916666666666666,0.7360346184107003,0.8333333333333333
2456,0943028,43028,La Bisbal Del Penedès,0.731925965912008,0.9388073752519457,0.9166666666666665,0.595822454308094,0.5
2457,0639100,39100,Villafufre,0.34642575634741146,0.9524845129623536,0.3333333333333333,0.02964426877470354,0.16666666666666666
2458,0639002,39002,Ampuero,0.5518230986051218,0.9341154930256089,0.9166666666666665,0.2,0.16666666666666666
2459,0639007,39007,Arredondo,0.2576923076923077,0.3384615384615385,0.3333333333333333,0.2,0.16666666666666666
2460,0639008,39008,El Astillero,0.46575946512614386,0.6456774316143803,0.3333333333333333,0.4331198940163391,0.5
2461,0943031,43031,Les Borges Del Camp,0.5394681092103772,0.6223405460518862,0.7499999999999999,0.2,0.5
2462,1726015,26015,Arenzana De Abajo,0.34076923076923077,0.9538461538461538,0.3333333333333333,0.0,0.16666666666666666
2463,0639009,39009,Bárcena De Cicero,0.40267847910011784,0.9474569556278911,0.3333333333333333,0.3159354398726983,0.16666666666666666
2464,0639010,39010,Bárcena De Pie De Concha,0.411978732710867,0.925765496639283,0.3333333333333333,0.13412816691505214,0.3333333333333333
2465,0639011,39011,Bareyo,0.5285289602130452,0.9503714332869262,0.3333333333333333,0.4422733677782997,0.5
2466,1726016,26016,Arenzana De Arriba,0.2907692307692308,0.9538461538461538,0.3333333333333333,0.0,0.0
2467,0639012,39012,Cabezón De La Sal,0.5451589115771781,0.935138205897495,0.3333333333333333,0.2906563519883959,0.6666666666666666
2468,1003035,03035,Benilloba,0.5073076923076923,0.9615384615384615,0.7499999999999999,0.2,0.16666666666666666
2469,0639013,39013,Cabezón De Liébana,0.260297577308811,0.7497637486130202,0.3333333333333333,0.05172413793103448,0.0
2470,0639014,39014,Cabuérniga,0.32441687278146797,0.9088863943641927,0.3333333333333333,0.2131979695431472,0.0
2471,0639015,39015,Camaleño,0.3740037083144698,0.7631147758819724,0.3333333333333333,0.3569037656903766,0.16666666666666666
2472,1003036,03036,Benillup,0.4454875406283857,0.8524377031419285,0.9166666666666665,0.0,0.0
2473,1003037,03037,Benimantell,0.5598437797440862,0.9143386591994729,0.9166666666666665,0.25988023952095807,0.16666666666666666
2474,0639016,39016,Camargo,0.5311810644292098,0.937572781240386,0.29166666666666663,0.5308325409056628,0.5
2475,0639017,39017,Campoo De Yuso,0.3161283816133686,0.5467005390337782,0.3333333333333333,0.5339413690330646,0.0
2476,0639018,39018,Cartes,0.49767693306045024,0.9477324913892078,0.7499999999999999,0.4156521739130435,0.0
2477,0639019,39019,Castañeda,0.44943049372090327,0.9485885861350545,0.3333333333333333,0.5485638824694619,0.16666666666666666
2478,0639020,39020,Castro-Urdiales,0.5738443041719986,0.933740095537779,0.3333333333333333,0.4354814253222138,0.6666666666666666
2479,0639021,39021,Cieza,0.4741059576504191,0.5765516860623147,0.9166666666666665,0.41897810218978104,0.0
2480,0639022,39022,Cillorigo De Liébana,0.3352357888646413,0.9030842561014975,0.3333333333333333,0.02309468822170899,0.16666666666666666
2481,0639023,39023,Colindres,0.6986517518951408,0.9576755045368519,0.9166666666666665,0.41058325493885234,0.5
2482,0639024,39024,Comillas,0.6177840175979041,0.9572361012157845,0.7499999999999999,0.25668398677373644,0.5
2483,0639025,39025,Los Corrales De Buelna,0.5436889190237222,0.9507205925025217,0.3333333333333333,0.517724002616089,0.5
2484,1003038,03038,Benimarfull,0.5057692307692307,0.9538461538461538,0.7499999999999999,0.2,0.16666666666666666
2485,0705001,05001,Adanero,0.38729162171613085,0.9364581085806543,0.3333333333333333,0.5,0.0
2486,0639026,39026,Corvera De Toranzo,0.4467582860307628,0.9377349549834149,0.3333333333333333,0.5460564751703992,0.16666666666666666
2487,0639027,39027,Campoo De Enmedio,0.4281995409338439,0.9259922875511264,0.3333333333333333,0.4650054171180932,0.16666666666666666
2488,0639028,39028,Entrambasaguas,0.40095486568791516,0.9427713416932626,0.3333333333333333,0.31200298674631327,0.16666666666666666
2489,0639029,39029,Escalante,0.5201782806649514,0.9471512458444422,0.9166666666666665,0.27874015748031494,0.0
2490,0639030,39030,Guriezo,0.40460135019515714,0.9485254231749558,0.3333333333333333,0.3244813278008299,0.16666666666666666
2491,0639031,39031,Hazas De Cesto,0.2815076199901918,0.634545399221032,0.3333333333333333,0.272992700729927,0.0
2492,0639032,39032,Hermandad De Campoo De Suso,0.3606021448127314,0.5969009983778716,0.3333333333333333,0.45610972568578556,0.16666666666666666
2493,1003039,03039,Benimassot,0.46396923076923074,0.9448461538461539,0.9166666666666665,0.0,0.0
2494,0639033,39033,Herrerías,0.5092559329270869,0.9434783064011394,0.3333333333333333,0.3528013582342954,0.5
2495,0943032,43032,Bot,0.25768625075711693,0.5884312537855845,0.3333333333333333,0.2,0.0
2496,0639034,39034,Lamasón,0.22990778083808772,0.6495389041904387,0.3333333333333333,0.0,0.0
2497,0639035,39035,Laredo,0.5175272478464171,0.622157883466353,0.3333333333333333,0.465478355765733,0.6666666666666666
2498,0742177,42177,Tajueco,0.2907692307692308,0.9538461538461538,0.3333333333333333,0.0,0.0
2499,0639036,39036,Liendo,0.7050426622602758,0.9508712060382206,0.9166666666666665,0.44934210526315793,0.5
2500,0943033,43033,Botarell,0.4510856278552907,0.6304281392764538,0.7499999999999999,0.0,0.3333333333333333
2501,0639037,39037,Liérganes,0.5137769272514118,0.944103113160929,0.3333333333333333,0.3747815230961299,0.5
2502,0639038,39038,Limpias,0.5584654470036723,0.5990457459821555,0.9166666666666665,0.5682814890362061,0.16666666666666666
2503,0639039,39039,Luena,0.3632897162995785,0.9238322091062394,0.3333333333333333,0.39261637239165326,0.0
2504,0639040,39040,Marina De Cudeyo,0.5080456665852982,0.9518099547511313,0.3333333333333333,0.3384183781753594,0.5
2505,0639041,39041,Mazcuerras,0.38644550099347147,0.9389582741981266,0.3333333333333333,0.24326923076923077,0.16666666666666666
2506,1003040,03040,Benimeli,0.48328289388484125,0.9468361561711944,0.7499999999999999,0.344578313253012,0.0
2507,1003041,03041,Benissa,0.7011400954762717,0.9201943050717458,0.9166666666666665,0.46050617230961227,0.5
2508,0639042,39042,Medio Cudeyo,0.4973506558533364,0.6434848070079386,0.3333333333333333,0.5932684722587432,0.5
2509,0639043,39043,Meruelo,0.3842995733583441,0.9438989707475622,0.3333333333333333,0.22759889604415823,0.16666666666666666
2510,0639044,39044,Miengo,0.5402954812918099,0.6527573036719378,0.9166666666666665,0.4237201027871121,0.16666666666666666
2511,0639045,39045,Miera,0.28923076923076924,0.6461538461538461,0.3333333333333333,0.3,0.0
2512,1003042,03042,El Poble Nou De Benitatxell/Benitachell,0.6580187283709117,0.94485527891325,0.7499999999999999,0.22023836294130872,0.6666666666666666
2513,0740139,40139,Navafría,0.48076923076923084,0.9538461538461538,0.3333333333333333,0.2,0.5
2514,0639046,39046,Molledo,0.5468135409888326,0.9537464198036006,0.3333333333333333,0.28032128514056226,0.6666666666666666
2515,0639047,39047,Noja,0.6711700840976231,0.6450013638843426,0.9166666666666665,0.33584905660377357,0.6666666666666666
2516,0639050,39050,Pesaguero,0.38076923076923075,0.6538461538461539,0.3333333333333333,0.0,0.5
2517,0639051,39051,Pesquera,0.5792307692307692,0.6461538461538461,0.3333333333333333,0.5,0.8333333333333333
2518,0639052,39052,Piélagos,0.5093633421954554,0.6191616312768738,0.3333333333333333,0.4276550797004033,0.6666666666666666
2519,0639056,39056,Puente Viesgo,0.5871280914358807,0.942601173926475,0.3333333333333333,0.493039283252929,0.6666666666666666
2520,0639053,39053,Polaciones,0.40903548895054254,0.6556425610317826,0.3333333333333333,0.1395348837209302,0.5
2521,0639054,39054,Polanco,0.753550652763552,0.9526060573942077,0.9166666666666665,0.44014720642355304,0.6666666666666666
2522,1726020,26020,Ausejo,0.49076923076923074,0.9538461538461538,0.3333333333333333,0.0,0.6666666666666666
2523,0639057,39057,Ramales De La Victoria,0.7469001755559854,0.9595008777799278,0.9166666666666665,0.4,0.6666666666666666
2524,1726037,26037,Camprovín,0.49076923076923074,0.9538461538461538,0.3333333333333333,0.0,0.6666666666666666
2525,0639059,39059,Reinosa,0.5253866643194876,0.6452080094521484,0.3333333333333333,0.48172531214528946,0.6666666666666666
2526,0639060,39060,Reocín,0.6027091290214153,0.9453280359445855,0.3333333333333333,0.5682176091624911,0.6666666666666666
2527,0639061,39061,Ribamontán Al Mar,0.6085471767901609,0.9483094419546934,0.3333333333333333,0.5944264419961115,0.6666666666666666
2528,0639058,39058,Rasines,0.6518325791855204,0.9341628959276018,0.9166666666666665,0.2,0.5
2529,1620030,20030,Eibar,0.7875590248418999,0.6201985537795289,0.9166666666666665,0.44259657042997047,1.0
2530,0639062,39062,Ribamontán Al Monte,0.53676948559874,0.9460640526788386,0.3333333333333333,0.23778337531486146,0.6666666666666666
2531,0639063,39063,Rionansa,0.5337945433040103,0.825018781779169,0.3333333333333333,0.34395393474088287,0.6666666666666666
2532,1110014,10014,Aldeanueva De La Vera,0.3838461538461538,0.9692307692307691,0.3333333333333333,0.2,0.16666666666666666
2533,0639069,39069,San Felices De Buelna,0.5855911964722883,0.9515228613423332,0.3333333333333333,0.4764331210191083,0.6666666666666666
2534,0747099,47099,La Mudarra,0.45385334291876356,0.8192667145938174,0.3333333333333333,0.2,0.5
2535,0639064,39064,Riotuerto,0.5433361103288676,0.9254951413099919,0.3333333333333333,0.29118541033434653,0.6666666666666666
2536,1110015,10015,Aldeanueva Del Camino,0.5738461538461538,0.9692307692307691,0.3333333333333333,0.4,0.6666666666666666
2537,0639065,39065,Las Rozas De Valdearroyo,0.3617115384615385,0.7585576923076923,0.3333333333333333,0.3,0.16666666666666666
2538,0639066,39066,Ruente,0.6192923599250207,0.951394101365916,0.3333333333333333,0.6450676982591876,0.6666666666666666
2539,0639067,39067,Ruesga,0.5596175090093403,0.7980875450467014,0.3333333333333333,0.5,0.6666666666666666
2540,1110016,10016,Aldehuela De Jerte,0.5085428409768182,0.9620690435937689,0.3333333333333333,0.08064516129032259,0.6666666666666666
2541,0639068,39068,Ruiloba,0.5144876390439426,0.9509807053411705,0.3333333333333333,0.1214574898785425,0.6666666666666666
2542,1110017,10017,Alía,0.38462531597544264,0.9348124036320027,0.3333333333333333,0.23831417624521073,0.16666666666666666
2543,0639070,39070,San Miguel De Aguayo,0.4279907692307693,0.6899538461538461,0.3333333333333333,0.2,0.5
2544,1110047,10047,Carcaboso,0.4818166208791209,0.9590831043956043,0.3333333333333333,0.2,0.5
2545,0639074,39074,Santa María De Cayón,0.5182047279192897,0.6421371648544607,0.3333333333333333,0.44888647474198806,0.6666666666666666
2546,0639075,39075,Santander,0.702847119499896,0.9437348310424278,0.7083333333333333,0.5080007664570523,0.6666666666666666
2547,0639071,39071,San Pedro Del Romeral,0.34156838079955015,0.8312596255167383,0.3333333333333333,0.1265822784810126,0.16666666666666666
2548,0639072,39072,San Roque De Riomiera,0.24703492353343987,0.6461538461538461,0.3333333333333333,0.08902077151335312,0.0
2549,1106103,06103,Puebla De La Calzada,0.6467249417249417,0.9586247086247086,0.7499999999999999,0.4,0.5
2550,0639073,39073,Santa Cruz De Bezana,0.5850372405812297,0.9687612856626941,0.3333333333333333,0.4564249172434547,0.6666666666666666
2551,0705008,05008,Aldeaseca,0.4681664910432034,0.9538461538461538,0.3333333333333333,0.136986301369863,0.5
2552,1003043,03043,Biar,0.7620618958921257,0.9526192920295373,0.9166666666666665,0.48269018743109154,0.6666666666666666
2553,0639078,39078,Santiurde De Toranzo,0.45852152637323096,0.6426076318661549,0.3333333333333333,0.4,0.5
2554,0639079,39079,Santoña,0.6853050163033334,0.6379023406211991,0.9166666666666665,0.4136227408954682,0.6666666666666666
2555,0639080,39080,San Vicente De La Barquera,0.5403467250479272,0.6249597484903118,0.3333333333333333,0.5767738767493248,0.6666666666666666
2556,0639076,39076,Santillana Del Mar,0.6012335363317413,0.9501761902855084,0.3333333333333333,0.5559914913731978,0.6666666666666666
2557,0639077,39077,Santiurde De Reinosa,0.369822861805504,0.6532126696832579,0.3333333333333333,0.4459016393442623,0.16666666666666666
2558,0639081,39081,Saro,0.4324322080796901,0.9121610403984504,0.3333333333333333,0.0,0.5
